0.47661915627652107, 0.4555866612377306, 0.32581445934288744, 0.3988263982830803, 0.7001750618488309, 0.24775158268176856, 0.7226807860115794, 0.7289334237457902, 0.8741780292555896, 0.28670924511589
0.6115928487905954, 0.4233648831776453, 0.6829958330092384, 0.6533730915501504, 0.1018245719744828, 0.9410373469904202, 0.9285738948739052, 0.8517986847282725, 0.4896795681487951, 0.9014801354791253
0.43282912588197797, 0.28413361219698563, 0.7156945488378103, 0.6913436177934967, 0.4455593088545925, 0.531879643494548, 0.2645818302485685, 0.9828476072895567, 0.22864431276201214, 0.11872267770379419
0.4472077002822975, 0.5393285492369267, 0.39228485878571506, 0.34186271584287353, 0.18017594555371275, 0.13311561903254177, 0.6929120954145848, 0.5540697121369443, 0.9745996837739058, 0.033395413446745015
0.16802143998070374, 0.5413001635530234, 0.02560806837296059, 0.6166856672466845, 0.19477281566869975, 0.3734579872027155, 0.750186966227179, 0.7087876007102683, 0.15287681211701887, 0.4622854806814176
0.079169703026857, 0.34321071960250904, 0.8539005474074586, 0.7804507630841664, 0.26258759849748214, 0.9066080041387757, 0.23366927651540947, 0.0007690267537664441, 0.9679053913809482, 0.006974412134159502
0.6420303793130725, 0.6875916232740533, 0.9408090720369326, 0.417711858131841, 0.2868913888006235, 0.9831560047710136, 0.5023850574851441, 0.29164724331139835, 0.48665932032999526, 0.7559978728252938
0.7072504002714396, 0.7126968263950668, 0.7499126817091146, 0.7182143717149327, 0.6528449951438611, 0.6963664141242373, 0.9797726638921137, 0.7492449270868717, 0.08583109847898551, 0.6351694847835904
0.8466405197276471, 0.15009967619746734, 0.2993914050678138, 0.542179412032214, 0.9693875584125814, 0.9522623423386257, 0.778802446796441, 0.22096448816961467, 0.7847670604365983, 0.028473534267516865
0.3225683137991143, 0.1779076368843462, 0.4458335465033252, 0.4745669175249052, 0.3264613374807567, 0.7896963697263764, 0.8289563486610559, 0.7406419882182063, 0.7542097668276347, 0.24466685422085843
